2.7404132711247036e+12,2.7678174038359507e+12,2.7281139923803306e+12,2.7289824192451738e+12,2.7289251285631641e+12,2.7289250435713472e+12,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
4.2552908972117453e+04,4.1739749329039114e+04,4.2944209008992424e+04,4.2916003290506829e+04,4.2917861283631843e+04,4.2917864040284345e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
