4.2518640000000029e+04
4.2510169195099232e+04
4.2500187623792808e+04
4.2488770617258328e+04
4.2475995483558458e+04
4.2461940925458584e+04
4.2446686477403200e+04
4.2430311966794441e+04
4.2412897004081315e+04
4.2394520505503082e+04
4.2375260251645232e+04
4.2355192484281892e+04
4.2334391543301994e+04
4.2312929544865139e+04
4.2290876101313850e+04
4.2268298082792899e+04
4.2245259419999617e+04
4.2221820947018481e+04
4.2198040282781112e+04
4.2173971749343043e+04
4.2149666324881269e+04
4.2125171629091630e+04
4.2100531938499866e+04
4.2075788229094163e+04
4.2050978243632970e+04
4.2026136580978949e+04
4.2001294804850579e+04
4.1976481569461881e+04
4.1951722759632801e+04
4.1927041643091477e+04
4.1902459032847124e+04
4.1877993457685741e+04
4.1853661339020320e+04
4.1829477172509978e+04
4.1805453713042174e+04
4.1781602161842915e+04
4.1757932354639954e+04
4.1734452949947256e+04
4.1711171616664025e+04
4.1688095220285926e+04
4.1665230007109130e+04
4.1642581785866409e+04
4.1620156106273163e+04
4.1597958433976390e+04
4.1575994321396196e+04
4.1554269573928592e+04
4.1532790410941809e+04
4.1511563620952511e+04
4.1490596710312704e+04
4.1469898044681082e+04
4.1449476982494736e+04
4.1429343999604222e+04
4.1409510804191377e+04
4.1389990441057314e+04
4.1370797384352132e+04
4.1351947617821126e+04
4.1333458701666314e+04
4.1315349825168560e+04
4.1297641844287231e+04
4.1280357303548735e+04
4.1263520441654226e+04
4.1247157180378032e+04
4.1231295096490110e+04
4.1215963376615226e+04
4.1201192755135853e+04
4.1187015435450405e+04
4.1173464995109956e+04
4.1160576275569838e+04
4.1148385257502821e+04
4.1136928922823186e+04
4.1126245104761947e+04
4.1116372327505800e+04
4.1107349637065396e+04
4.1099216425164595e+04
4.1092012248041094e+04
4.1085776642116092e+04
4.1080548938524007e+04
4.1076368078492429e+04
4.1073272431526704e+04
4.1071299618280573e+04
4.1070486339889954e+04
4.1070868215406255e+04
4.1072479628796857e+04
4.1075353586782927e+04
4.1079521588562253e+04
4.1085013508223310e+04
4.1091857490398223e+04
4.1100079859433223e+04
4.1109705042079651e+04
4.1120755503432105e+04
4.1133251695568855e+04
4.1147212018087128e+04
4.1162652789478867e+04
4.1179588228065535e+04
